date,commit_date,song_id,artists,position,playlist,name,album_name
2021-08-13,2024-10-11,6zSpb8dQRaw0M1dK8PBwQz,Dua Lipa,32,MorningMotivation,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix)
2021-03-19,2024-10-11,4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,34,MorningMotivation,Peaches (feat. Daniel Caesar & Giveon),Justice
2021-07-09,2024-10-11,5HCyWlXZPP0y6Gqq8TgA20,Justin Bieber,37,MorningMotivation,STAY (with Justin Bieber),STAY (with Justin Bieber)
2014-01-01,2024-10-11,0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,41,MorningMotivation,Shake It Off,1989 (Deluxe)
2020-05-08,2024-10-11,4HBZA5flZLE435QTztThqH,Ariana Grande,46,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2020-05-08,2024-10-11,4HBZA5flZLE435QTztThqH,Justin Bieber,46,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2019-08-02,2024-10-11,0Ryd8975WihbObpp5cPW1t,Ariana Grande,55,MorningMotivation,boyfriend (with Social House),boyfriend
2021-10-15,2024-10-11,46HNZY1i7O6jwTA7Slo2PI,Coldplay,57,MorningMotivation,My Universe,Music Of The Spheres
2021-04-23,2024-10-11,37BZB0z9T8Xu7U3e65qxFy,Ariana Grande,58,MorningMotivation,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix)
2022-07-29,2024-10-11,1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,60,MorningMotivation,CUFF IT,RENAISSANCE
2013-10-04,2024-10-11,2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,61,MorningMotivation,We Can't Stop,Bangerz (Deluxe Version)
2022-10-21,2024-10-11,5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,63,MorningMotivation,Lavender Haze,Midnights
2012-11-18,2024-10-11,4esOae7i4rqTbAu9o5Pxco,Alicia Keys,65,MorningMotivation,Girl on Fire,Girl on Fire (Remixes) - EP
2023-03-10,2024-10-11,5eTaQYBE1yrActixMAeLcZ,Calvin Harris,68,MorningMotivation,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding)
2023-07-28,2024-10-11,22dUzMFttcR3uU17NcOAIv,Calvin Harris,78,MorningMotivation,Desire (with Sam Smith),Desire (with Sam Smith)
2019-05-10,2024-10-11,3HVWdVOQ0ZA45FuZGSfvns,Justin Bieber,80,MorningMotivation,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber)
2017-04-07,2024-10-04,6RUKPb4LETWmmr3iAEQktW,Coldplay,2,MorningMotivation,Something Just Like This,Memories...Do Not Open
2014-05-19,2024-10-04,0FDzzruyVECATHXKHFs9eJ,Coldplay,5,MorningMotivation,A Sky Full of Stars,Ghost Stories
2013-01-01,2024-10-04,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,8,MorningMotivation,Counting Stars,Native
2021-03-19,2024-10-04,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,11,MorningMotivation,Ghost,Justice
2022-10-21,2024-10-04,0V3wPSX9ygBnCm8psDIegu,Taylor Swift,12,MorningMotivation,Anti-Hero,Midnights
2022-05-13,2024-10-04,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,19,MorningMotivation,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
2023-05-25,2024-10-04,1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,20,MorningMotivation,Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album)
2003-03-10,2024-10-04,0TwBtDAWpkpM3srywFVOV5,Beyoncé,23,MorningMotivation,Crazy In Love (feat. Jay-Z),Dangerously In Love
2009-09-08,2024-10-04,2igwFfvr1OAGX9SKDCPBwO,Alicia Keys,25,MorningMotivation,Empire State Of Mind,The Blueprint 3
2020-03-27,2024-10-04,5nujrmhLynf4yMoMtj8AQF,Dua Lipa,27,MorningMotivation,Levitating (feat. DaBaby),Future Nostalgia
2021-08-13,2024-10-04,6zSpb8dQRaw0M1dK8PBwQz,Dua Lipa,28,MorningMotivation,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix)
2009-01-01,2024-10-04,3E7dfMvvCLUddWissuqMwr,Miley Cyrus,30,MorningMotivation,Party In The U.S.A.,The Time Of Our Lives - International Version
2021-03-19,2024-10-04,4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,34,MorningMotivation,Peaches (feat. Daniel Caesar & Giveon),Justice
2021-07-09,2024-10-04,5HCyWlXZPP0y6Gqq8TgA20,Justin Bieber,38,MorningMotivation,STAY (with Justin Bieber),STAY (with Justin Bieber)
2014-01-01,2024-10-04,0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,43,MorningMotivation,Shake It Off,1989 (Deluxe)
2020-05-08,2024-10-04,4HBZA5flZLE435QTztThqH,Ariana Grande,47,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2020-05-08,2024-10-04,4HBZA5flZLE435QTztThqH,Justin Bieber,47,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2021-10-15,2024-10-04,46HNZY1i7O6jwTA7Slo2PI,Coldplay,52,MorningMotivation,My Universe,Music Of The Spheres
2019-08-02,2024-10-04,0Ryd8975WihbObpp5cPW1t,Ariana Grande,53,MorningMotivation,boyfriend (with Social House),boyfriend
2021-04-23,2024-10-04,37BZB0z9T8Xu7U3e65qxFy,Ariana Grande,57,MorningMotivation,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix)
2022-07-29,2024-10-04,1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,61,MorningMotivation,CUFF IT,RENAISSANCE
2022-10-21,2024-10-04,5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,62,MorningMotivation,Lavender Haze,Midnights
2013-10-04,2024-10-04,2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,63,MorningMotivation,We Can't Stop,Bangerz (Deluxe Version)
2023-03-10,2024-10-04,5eTaQYBE1yrActixMAeLcZ,Calvin Harris,66,MorningMotivation,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding)
2012-11-18,2024-10-04,4esOae7i4rqTbAu9o5Pxco,Alicia Keys,67,MorningMotivation,Girl on Fire,Girl on Fire (Remixes) - EP
2023-07-28,2024-10-04,22dUzMFttcR3uU17NcOAIv,Calvin Harris,75,MorningMotivation,Desire (with Sam Smith),Desire (with Sam Smith)
2017-04-07,2024-09-27,6RUKPb4LETWmmr3iAEQktW,Coldplay,1,MorningMotivation,Something Just Like This,Memories...Do Not Open
2014-05-19,2024-09-27,0FDzzruyVECATHXKHFs9eJ,Coldplay,5,MorningMotivation,A Sky Full of Stars,Ghost Stories
2013-01-01,2024-09-27,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,6,MorningMotivation,Counting Stars,Native
2021-03-19,2024-09-27,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,11,MorningMotivation,Ghost,Justice
2022-10-21,2024-09-27,0V3wPSX9ygBnCm8psDIegu,Taylor Swift,12,MorningMotivation,Anti-Hero,Midnights
2022-05-13,2024-09-27,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,18,MorningMotivation,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
2023-05-25,2024-09-27,1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,20,MorningMotivation,Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album)
2020-03-27,2024-09-27,5nujrmhLynf4yMoMtj8AQF,Dua Lipa,24,MorningMotivation,Levitating (feat. DaBaby),Future Nostalgia
2003-03-10,2024-09-27,0TwBtDAWpkpM3srywFVOV5,Beyoncé,25,MorningMotivation,Crazy In Love (feat. Jay-Z),Dangerously In Love
2009-09-08,2024-09-27,2igwFfvr1OAGX9SKDCPBwO,Alicia Keys,26,MorningMotivation,Empire State Of Mind,The Blueprint 3
2021-08-13,2024-09-27,6zSpb8dQRaw0M1dK8PBwQz,Dua Lipa,27,MorningMotivation,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix)
2009-01-01,2024-09-27,3E7dfMvvCLUddWissuqMwr,Miley Cyrus,32,MorningMotivation,Party In The U.S.A.,The Time Of Our Lives - International Version
2021-07-09,2024-09-27,5HCyWlXZPP0y6Gqq8TgA20,Justin Bieber,35,MorningMotivation,STAY (with Justin Bieber),STAY (with Justin Bieber)
2021-03-19,2024-09-27,4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,36,MorningMotivation,Peaches (feat. Daniel Caesar & Giveon),Justice
2014-01-01,2024-09-27,0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,43,MorningMotivation,Shake It Off,1989 (Deluxe)
2020-05-08,2024-09-27,4HBZA5flZLE435QTztThqH,Ariana Grande,49,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2020-05-08,2024-09-27,4HBZA5flZLE435QTztThqH,Justin Bieber,49,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2021-10-15,2024-09-27,46HNZY1i7O6jwTA7Slo2PI,Coldplay,51,MorningMotivation,My Universe,Music Of The Spheres
2021-04-23,2024-09-27,37BZB0z9T8Xu7U3e65qxFy,Ariana Grande,54,MorningMotivation,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix)
2019-08-02,2024-09-27,0Ryd8975WihbObpp5cPW1t,Ariana Grande,58,MorningMotivation,boyfriend (with Social House),boyfriend
2022-07-29,2024-09-27,1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,59,MorningMotivation,CUFF IT,RENAISSANCE
2013-10-04,2024-09-27,2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,62,MorningMotivation,We Can't Stop,Bangerz (Deluxe Version)
2022-10-21,2024-09-27,5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,63,MorningMotivation,Lavender Haze,Midnights
2023-03-10,2024-09-27,5eTaQYBE1yrActixMAeLcZ,Calvin Harris,64,MorningMotivation,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding)
2012-11-18,2024-09-27,4esOae7i4rqTbAu9o5Pxco,Alicia Keys,67,MorningMotivation,Girl on Fire,Girl on Fire (Remixes) - EP
2023-07-28,2024-09-27,22dUzMFttcR3uU17NcOAIv,Calvin Harris,73,MorningMotivation,Desire (with Sam Smith),Desire (with Sam Smith)
2017-04-07,2024-09-20,6RUKPb4LETWmmr3iAEQktW,Coldplay,2,MorningMotivation,Something Just Like This,Memories...Do Not Open
2014-05-19,2024-09-20,0FDzzruyVECATHXKHFs9eJ,Coldplay,5,MorningMotivation,A Sky Full of Stars,Ghost Stories
2013-01-01,2024-09-20,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,7,MorningMotivation,Counting Stars,Native
2021-03-19,2024-09-20,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,11,MorningMotivation,Ghost,Justice
2022-10-21,2024-09-20,0V3wPSX9ygBnCm8psDIegu,Taylor Swift,13,MorningMotivation,Anti-Hero,Midnights
2022-05-13,2024-09-20,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,19,MorningMotivation,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
2023-05-25,2024-09-20,1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,21,MorningMotivation,Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album)
2009-09-08,2024-09-20,2igwFfvr1OAGX9SKDCPBwO,Alicia Keys,25,MorningMotivation,Empire State Of Mind,The Blueprint 3
2020-03-27,2024-09-20,5nujrmhLynf4yMoMtj8AQF,Dua Lipa,26,MorningMotivation,Levitating (feat. DaBaby),Future Nostalgia
2021-08-13,2024-09-20,6zSpb8dQRaw0M1dK8PBwQz,Dua Lipa,27,MorningMotivation,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix)
2003-03-10,2024-09-20,0TwBtDAWpkpM3srywFVOV5,Beyoncé,28,MorningMotivation,Crazy In Love (feat. Jay-Z),Dangerously In Love
2009-01-01,2024-09-20,3E7dfMvvCLUddWissuqMwr,Miley Cyrus,29,MorningMotivation,Party In The U.S.A.,The Time Of Our Lives - International Version
2021-03-19,2024-09-20,4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,36,MorningMotivation,Peaches (feat. Daniel Caesar & Giveon),Justice
2021-07-09,2024-09-20,5HCyWlXZPP0y6Gqq8TgA20,Justin Bieber,37,MorningMotivation,STAY (with Justin Bieber),STAY (with Justin Bieber)
2014-01-01,2024-09-20,0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,41,MorningMotivation,Shake It Off,1989 (Deluxe)
2020-05-08,2024-09-20,4HBZA5flZLE435QTztThqH,Ariana Grande,47,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2020-05-08,2024-09-20,4HBZA5flZLE435QTztThqH,Justin Bieber,47,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2019-08-02,2024-09-20,0Ryd8975WihbObpp5cPW1t,Ariana Grande,51,MorningMotivation,boyfriend (with Social House),boyfriend
2022-07-29,2024-09-20,1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,55,MorningMotivation,CUFF IT,RENAISSANCE
2021-04-23,2024-09-20,37BZB0z9T8Xu7U3e65qxFy,Ariana Grande,56,MorningMotivation,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix)
2021-10-15,2024-09-20,46HNZY1i7O6jwTA7Slo2PI,Coldplay,57,MorningMotivation,My Universe,Music Of The Spheres
2013-10-04,2024-09-20,2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,61,MorningMotivation,We Can't Stop,Bangerz (Deluxe Version)
2023-03-10,2024-09-20,5eTaQYBE1yrActixMAeLcZ,Calvin Harris,62,MorningMotivation,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding)
2022-10-21,2024-09-20,5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,63,MorningMotivation,Lavender Haze,Midnights
2023-07-28,2024-09-20,22dUzMFttcR3uU17NcOAIv,Calvin Harris,66,MorningMotivation,Desire (with Sam Smith),Desire (with Sam Smith)
2012-11-18,2024-09-20,4esOae7i4rqTbAu9o5Pxco,Alicia Keys,67,MorningMotivation,Girl on Fire,Girl on Fire (Remixes) - EP
2014-05-19,2024-09-13,0FDzzruyVECATHXKHFs9eJ,Coldplay,1,MorningMotivation,A Sky Full of Stars,Ghost Stories
2017-04-07,2024-09-13,6RUKPb4LETWmmr3iAEQktW,Coldplay,2,MorningMotivation,Something Just Like This,Memories...Do Not Open
2013-01-01,2024-09-13,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,5,MorningMotivation,Counting Stars,Native
2022-10-21,2024-09-13,0V3wPSX9ygBnCm8psDIegu,Taylor Swift,11,MorningMotivation,Anti-Hero,Midnights
2021-03-19,2024-09-13,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,12,MorningMotivation,Ghost,Justice
2022-05-13,2024-09-13,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,17,MorningMotivation,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
2023-05-25,2024-09-13,1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,20,MorningMotivation,Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album)
2021-08-13,2024-09-13,6zSpb8dQRaw0M1dK8PBwQz,Dua Lipa,22,MorningMotivation,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix)
2009-09-08,2024-09-13,2igwFfvr1OAGX9SKDCPBwO,Alicia Keys,24,MorningMotivation,Empire State Of Mind,The Blueprint 3
2009-01-01,2024-09-13,3E7dfMvvCLUddWissuqMwr,Miley Cyrus,28,MorningMotivation,Party In The U.S.A.,The Time Of Our Lives - International Version
2003-03-10,2024-09-13,0TwBtDAWpkpM3srywFVOV5,Beyoncé,29,MorningMotivation,Crazy In Love (feat. Jay-Z),Dangerously In Love
2020-03-27,2024-09-13,5nujrmhLynf4yMoMtj8AQF,Dua Lipa,31,MorningMotivation,Levitating (feat. DaBaby),Future Nostalgia
2021-03-19,2024-09-13,4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,36,MorningMotivation,Peaches (feat. Daniel Caesar & Giveon),Justice
2021-07-09,2024-09-13,5HCyWlXZPP0y6Gqq8TgA20,Justin Bieber,38,MorningMotivation,STAY (with Justin Bieber),STAY (with Justin Bieber)
2014-01-01,2024-09-13,0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,41,MorningMotivation,Shake It Off,1989 (Deluxe)
2020-05-08,2024-09-13,4HBZA5flZLE435QTztThqH,Ariana Grande,46,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2020-05-08,2024-09-13,4HBZA5flZLE435QTztThqH,Justin Bieber,46,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2021-04-23,2024-09-13,37BZB0z9T8Xu7U3e65qxFy,Ariana Grande,53,MorningMotivation,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix)
2019-08-02,2024-09-13,0Ryd8975WihbObpp5cPW1t,Ariana Grande,54,MorningMotivation,boyfriend (with Social House),boyfriend
2022-07-29,2024-09-13,1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,55,MorningMotivation,CUFF IT,RENAISSANCE
2023-03-10,2024-09-13,5eTaQYBE1yrActixMAeLcZ,Calvin Harris,57,MorningMotivation,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding)
2021-10-15,2024-09-13,46HNZY1i7O6jwTA7Slo2PI,Coldplay,58,MorningMotivation,My Universe,Music Of The Spheres
2022-10-21,2024-09-13,5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,62,MorningMotivation,Lavender Haze,Midnights
2023-07-28,2024-09-13,22dUzMFttcR3uU17NcOAIv,Calvin Harris,63,MorningMotivation,Desire (with Sam Smith),Desire (with Sam Smith)
2013-10-04,2024-09-13,2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,64,MorningMotivation,We Can't Stop,Bangerz (Deluxe Version)
2012-11-18,2024-09-13,4esOae7i4rqTbAu9o5Pxco,Alicia Keys,70,MorningMotivation,Girl on Fire,Girl on Fire (Remixes) - EP
2014-05-19,2024-09-06,0FDzzruyVECATHXKHFs9eJ,Coldplay,3,MorningMotivation,A Sky Full of Stars,Ghost Stories
2017-04-07,2024-09-06,6RUKPb4LETWmmr3iAEQktW,Coldplay,4,MorningMotivation,Something Just Like This,Memories...Do Not Open
2013-01-01,2024-09-06,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,5,MorningMotivation,Counting Stars,Native
2022-10-21,2024-09-06,0V3wPSX9ygBnCm8psDIegu,Taylor Swift,11,MorningMotivation,Anti-Hero,Midnights
2021-03-19,2024-09-06,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,12,MorningMotivation,Ghost,Justice
2022-05-13,2024-09-06,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,14,MorningMotivation,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
2023-05-25,2024-09-06,1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,16,MorningMotivation,Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album)
2021-08-13,2024-09-06,6zSpb8dQRaw0M1dK8PBwQz,Dua Lipa,23,MorningMotivation,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix)
2009-09-08,2024-09-06,2igwFfvr1OAGX9SKDCPBwO,Alicia Keys,26,MorningMotivation,Empire State Of Mind,The Blueprint 3
2009-01-01,2024-09-06,3E7dfMvvCLUddWissuqMwr,Miley Cyrus,28,MorningMotivation,Party In The U.S.A.,The Time Of Our Lives - International Version
2003-03-10,2024-09-06,0TwBtDAWpkpM3srywFVOV5,Beyoncé,29,MorningMotivation,Crazy In Love (feat. Jay-Z),Dangerously In Love
2020-03-27,2024-09-06,5nujrmhLynf4yMoMtj8AQF,Dua Lipa,31,MorningMotivation,Levitating (feat. DaBaby),Future Nostalgia
2021-03-19,2024-09-06,4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,35,MorningMotivation,Peaches (feat. Daniel Caesar & Giveon),Justice
2021-07-09,2024-09-06,5HCyWlXZPP0y6Gqq8TgA20,Justin Bieber,36,MorningMotivation,STAY (with Justin Bieber),STAY (with Justin Bieber)
2014-01-01,2024-09-06,0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,39,MorningMotivation,Shake It Off,1989 (Deluxe)
2020-05-08,2024-09-06,4HBZA5flZLE435QTztThqH,Ariana Grande,49,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2020-05-08,2024-09-06,4HBZA5flZLE435QTztThqH,Justin Bieber,49,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2023-03-10,2024-09-06,5eTaQYBE1yrActixMAeLcZ,Calvin Harris,51,MorningMotivation,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding)
2021-04-23,2024-09-06,37BZB0z9T8Xu7U3e65qxFy,Ariana Grande,52,MorningMotivation,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix)
2022-10-21,2024-09-06,5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,55,MorningMotivation,Lavender Haze,Midnights
2022-07-29,2024-09-06,1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,56,MorningMotivation,CUFF IT,RENAISSANCE
2019-08-02,2024-09-06,0Ryd8975WihbObpp5cPW1t,Ariana Grande,59,MorningMotivation,boyfriend (with Social House),boyfriend
2023-07-28,2024-09-06,22dUzMFttcR3uU17NcOAIv,Calvin Harris,60,MorningMotivation,Desire (with Sam Smith),Desire (with Sam Smith)
2013-10-04,2024-09-06,2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,61,MorningMotivation,We Can't Stop,Bangerz (Deluxe Version)
2012-11-18,2024-09-06,4esOae7i4rqTbAu9o5Pxco,Alicia Keys,67,MorningMotivation,Girl on Fire,Girl on Fire (Remixes) - EP
2021-10-15,2024-09-06,46HNZY1i7O6jwTA7Slo2PI,Coldplay,71,MorningMotivation,My Universe,Music Of The Spheres
2017-04-07,2024-08-30,6RUKPb4LETWmmr3iAEQktW,Coldplay,2,MorningMotivation,Something Just Like This,Memories...Do Not Open
2014-05-19,2024-08-30,0FDzzruyVECATHXKHFs9eJ,Coldplay,4,MorningMotivation,A Sky Full of Stars,Ghost Stories
2013-01-01,2024-08-30,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,5,MorningMotivation,Counting Stars,Native
2022-10-21,2024-08-30,0V3wPSX9ygBnCm8psDIegu,Taylor Swift,10,MorningMotivation,Anti-Hero,Midnights
2021-03-19,2024-08-30,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,12,MorningMotivation,Ghost,Justice
2022-05-13,2024-08-30,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,14,MorningMotivation,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
2023-05-25,2024-08-30,1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,16,MorningMotivation,Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album)
2021-08-13,2024-08-30,6zSpb8dQRaw0M1dK8PBwQz,Dua Lipa,24,MorningMotivation,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix)
2009-09-08,2024-08-30,2igwFfvr1OAGX9SKDCPBwO,Alicia Keys,26,MorningMotivation,Empire State Of Mind,The Blueprint 3
2009-01-01,2024-08-30,3E7dfMvvCLUddWissuqMwr,Miley Cyrus,27,MorningMotivation,Party In The U.S.A.,The Time Of Our Lives - International Version
2003-03-10,2024-08-30,0TwBtDAWpkpM3srywFVOV5,Beyoncé,30,MorningMotivation,Crazy In Love (feat. Jay-Z),Dangerously In Love
2020-03-27,2024-08-30,5nujrmhLynf4yMoMtj8AQF,Dua Lipa,33,MorningMotivation,Levitating (feat. DaBaby),Future Nostalgia
2021-07-09,2024-08-30,5HCyWlXZPP0y6Gqq8TgA20,Justin Bieber,35,MorningMotivation,STAY (with Justin Bieber),STAY (with Justin Bieber)
2021-03-19,2024-08-30,4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,36,MorningMotivation,Peaches (feat. Daniel Caesar & Giveon),Justice
2014-01-01,2024-08-30,0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,40,MorningMotivation,Shake It Off,1989 (Deluxe)
2023-03-10,2024-08-30,5eTaQYBE1yrActixMAeLcZ,Calvin Harris,49,MorningMotivation,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding)
2020-05-08,2024-08-30,4HBZA5flZLE435QTztThqH,Ariana Grande,52,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2020-05-08,2024-08-30,4HBZA5flZLE435QTztThqH,Justin Bieber,52,MorningMotivation,Stuck with U (with Justin Bieber),Stuck with U
2021-04-23,2024-08-30,37BZB0z9T8Xu7U3e65qxFy,Ariana Grande,54,MorningMotivation,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix)
2023-07-28,2024-08-30,22dUzMFttcR3uU17NcOAIv,Calvin Harris,55,MorningMotivation,Desire (with Sam Smith),Desire (with Sam Smith)
2022-07-29,2024-08-30,1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,56,MorningMotivation,CUFF IT,RENAISSANCE
2022-10-21,2024-08-30,5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,58,MorningMotivation,Lavender Haze,Midnights
2019-08-02,2024-08-30,0Ryd8975WihbObpp5cPW1t,Ariana Grande,60,MorningMotivation,boyfriend (with Social House),boyfriend
2013-10-04,2024-08-30,2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,61,MorningMotivation,We Can't Stop,Bangerz (Deluxe Version)
2012-11-18,2024-08-30,4esOae7i4rqTbAu9o5Pxco,Alicia Keys,67,MorningMotivation,Girl on Fire,Girl on Fire (Remixes) - EP
2021-10-15,2024-08-30,46HNZY1i7O6jwTA7Slo2PI,Coldplay,70,MorningMotivation,My Universe,Music Of The Spheres
2017-04-07,2024-08-23,6RUKPb4LETWmmr3iAEQktW,Coldplay,2,MorningMotivation,Something Just Like This,Memories...Do Not Open
2014-05-19,2024-08-23,0FDzzruyVECATHXKHFs9eJ,Coldplay,4,MorningMotivation,A Sky Full of Stars,Ghost Stories
2013-01-01,2024-08-23,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,5,MorningMotivation,Counting Stars,Native
2022-05-13,2024-08-23,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,9,MorningMotivation,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
2021-03-19,2024-08-23,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,11,MorningMotivation,Ghost,Justice
2022-10-21,2024-08-23,0V3wPSX9ygBnCm8psDIegu,Taylor Swift,12,MorningMotivation,Anti-Hero,Midnights
2023-05-25,2024-08-23,1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,15,MorningMotivation,Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album)
2021-08-13,2024-08-23,6zSpb8dQRaw0M1dK8PBwQz,Dua Lipa,24,MorningMotivation,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix)
2009-01-01,2024-08-23,3E7dfMvvCLUddWissuqMwr,Miley Cyrus,26,MorningMotivation,Party In The U.S.A.,The Time Of Our Lives - International Version
2009-09-08,2024-08-23,2igwFfvr1OAGX9SKDCPBwO,Alicia Keys,27,MorningMotivation,Empire State Of Mind,The Blueprint 3
2003-03-10,2024-08-23,0TwBtDAWpkpM3srywFVOV5,Beyoncé,29,MorningMotivation,Crazy In Love (feat. Jay-Z),Dangerously In Love
