name,artists,album_name,date,song_id,cover_url,playlist,position,commit_date
C'est l'heure,Ben Mazué,C'est l'heure,2024-11-27,4OiEMGO4SgvwDFqEbBSIHN,https://i.scdn.co/image/ab67616d0000b273025f204693528bf3e3732693,GrandHit,16,2024-12-13
La gloire de nos pères,Patrick Fiori,La gloire de nos pères,2024-11-29,4TLTVC2ptKtrlUzkBSXq0A,https://i.scdn.co/image/ab67616d0000b2736d01c44643c4469bfbe52348,GrandHit,20,2024-12-13
Two Faced,Linkin Park,From Zero,2024-11-15,6i5qhmmF9UNUBRyrPSGn4m,https://i.scdn.co/image/ab67616d0000b273b11a5489e8cb11dd22b930a0,RockThis,2,2024-12-06
SLEEP WHEN I'M DEAD,Jack Kays,DEADBEAT!,2024-11-22,1SgrtfTB9QmIihcmj4NRNO,https://i.scdn.co/image/ab67616d0000b2732a20e68cda9203cbf868dfc1,RockThis,6,2024-12-06
For The Hell Of It,Sawyer Hill,For The Hell Of It,2024-12-03,1LsilTAFvxGArcUnp0W3YW,https://i.scdn.co/image/ab67616d0000b273a9eb992ed838bc77ad694211,RockThis,11,2024-12-06
You Got Me Searching,Jack White,You Got Me Searching,2024-11-15,0MP463h7yiFtZmxQAZKh9r,https://i.scdn.co/image/ab67616d0000b273846a65539c1776a84434be75,RockThis,12,2024-12-06
People Watching,Sam Fender,People Watching,2024-11-15,3ZZyUf7WkhfN1JkQZZ00fI,https://i.scdn.co/image/ab67616d0000b27397fcb549b471c6d54e0b0afd,RockThis,13,2024-12-06
Perfect Soul,Spiritbox,Perfect Soul,2024-11-17,7FjRNlmPtWb1ra46t14rUN,https://i.scdn.co/image/ab67616d0000b2733ec172b61734712f5f7c7676,RockThis,19,2024-12-06
The Line (from the series Arcane League of Legends),"Twenty One Pilots, Arcane, League of Legends",The Line (from the series Arcane League of Legends),2024-11-22,3qrTll9OQ9wcejTxPFY0qg,https://i.scdn.co/image/ab67616d0000b2738a577010b0baa62c836e330b,RockThis,20,2024-12-06
Qué Pasaría...,"Rauw Alejandro, Bad Bunny",Cosa Nuestra,2024-11-15,0l0vcZMU7AOeQmUIREoI2U,https://i.scdn.co/image/ab67616d0000b273ed432d7df981360768dd5856,ThisIsBadBunny,8,2024-12-06
Rent California,James Vincent McMorrow,Rent California,2024-11-29,5pM6G3SNUe0YIvdbo6YMV8,https://i.scdn.co/image/ab67616d0000b2733faad940db0b1fa424c6cf78,CafeCroissant,6,2024-12-06
It... What or Why?,Gypsy Mitchell,Love Is... Infinite,2024-11-15,7iXlNYB5XvFmsVhy2hMSrJ,https://i.scdn.co/image/ab67616d0000b273bb34f8bba0bec30d55ba7540,CafeCroissant,7,2024-12-06
sunflower ‘24,November Ultra,postcard season,2024-11-22,4B5bFK1CWLg3MHo56HNizi,https://i.scdn.co/image/ab67616d0000b273f7fee975efa445caf170a40a,CafeCroissant,8,2024-12-06
